"","Unique_ID","Name","Views","Comments","Likes","Popularity","Followers","Day_Stamp","Month_Stamp","Year_Stamp","Hour_Stamp","Min_Stamp","Sec_Stamp","songs.Genreall.music","songs.Genrealternativerock","songs.Genreambient","songs.Genreclassical","songs.Genrecountry","songs.Genredanceedm","songs.Genredeephouse","songs.Genredisco","songs.Genredrumbass","songs.Genredubstep","songs.Genreelectronic","songs.Genrefolksingersongwriter","songs.Genrehiphoprap","songs.Genreindie","songs.Genrelatin","songs.Genremetal","songs.Genrepop","songs.Genrerbsoul","songs.Genrereggaeton","songs.Genrerock","songs.Genretrap"
"38919",92407,78,72627,3.73766961828337,1843,3700,157004,8,8,2017,15,55,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38924",1419311,760,11536,3.52636052461616,7545,1144,142334,11,2,2019,19,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38930",624741,269,73075,4.20469261939097,2650,4280,132753,24,7,2018,17,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38931",564015,436,83985,4.90527477843843,2662,5034,19544,3,3,2018,15,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38933",631007,485,21155,3.25809653802148,7574,1045,4295,26,10,2015,19,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38935",142042,135,30267,4.57471097850338,109,2158,47142,8,6,2015,17,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38938",381904,293,70779,3.73766961828337,684,1142,121113,26,10,2018,16,14,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38943",1196887,645,36665,6.20455776256869,1607,4710,67797,12,8,2017,1,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38945",1076220,597,77014,4.23410650459726,550,2993,12179,19,8,2014,16,39,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38946",142013,135,19604,3.85014760171006,8392,2103,47142,24,10,2016,17,58,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38947",124646,114,178918,3.40119738166216,2738,4234,12069,13,10,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38953",564001,436,18222,3.61091791264422,8494,3065,19544,14,9,2018,19,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38957",42150,46,29090,3.09104245335832,37,2140,196619,11,8,2017,15,51,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38966",1428059,764,90337,3.43398720448515,1775,4253,201030,4,11,2015,18,6,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38967",457675,318,1796231,3.66356164612965,3590,427,153528,20,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"38969",1483738,790,43178,4.86753445045558,30,1102,189321,28,2,2013,17,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38970",1078011,601,1235095,4.53259949315326,1254,109,177856,30,8,2016,5,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38974",245851,209,13381,3.17805383034795,4821,4225,13146,30,1,2019,13,36,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38975",31664,32,21789,3.17805383034795,9188,1206,62307,25,6,2018,12,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38980",1231970,652,117620,3.3322045101752,2725,1052,60435,22,6,2018,1,44,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38982",142050,135,28106,4.34380542185368,189,2264,47142,16,2,2015,20,38,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38983",294772,247,74680,3.91202300542815,2099,3672,52808,30,3,2016,13,51,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38987",572598,449,1797,4.90527477843843,2355,1103,20271,3,12,2018,16,10,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38988",1143768,639,24448,4.12713438504509,486,2100,143726,22,10,2018,8,19,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38991",617223,50,63826,4.54329478227,200,1184,128747,28,5,2012,16,3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38992",314373,264,11915,4.53259949315326,6780,2159,28981,12,12,2018,14,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38993",1428228,764,130024,4.63472898822964,861,3027,201030,20,2,2013,17,14,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38996",1032445,574,77136,4.29045944114839,539,2993,64073,5,1,2014,2,58,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39000",432188,322,242516,3.52636052461616,4001,5673,13669,17,5,2014,15,15,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39003",1401877,743,132799,5.21493575760899,3941,4190,32122,15,3,2018,17,40,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39011",473123,351,29035,3.78418963391826,7681,1046,66412,12,2,2014,18,14,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39012",257216,197,128639,4.04305126783455,4269,2971,47883,30,10,2018,21,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39013",1243509,662,37736,4.12713438504509,194,2222,38858,17,9,2014,8,48,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39021",141944,135,45755,4.63472898822964,419,2097,47142,8,10,2018,15,40,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39025",1463844,779,4934,3.73766961828337,1244,4640,14052,21,4,2016,11,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39027",1243593,662,17147,3.73766961828337,4867,1032,38858,9,8,2013,11,12,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39028",1007128,565,96147,5.12989871492307,1924,3721,49537,22,4,2016,14,52,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39030",14421,208,179273,4.20469261939097,784,2166,131670,5,7,2014,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39037",1054944,575,273747,3.04452243772342,2799,4244,202721,13,6,2012,16,35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39045",1544197,831,1159874,4.34380542185368,2339,4289,163326,20,7,2018,21,38,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39046",233008,179,29932,3.87120101090789,1399,3112,30037,19,9,2018,18,59,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39053",80670,61,43102,3.63758615972639,9045,1145,48016,3,6,2013,11,31,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39056",459617,344,100192,4.27666611901606,1484,3096,42262,31,1,2016,18,9,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39060",1194051,808,354259,3.87120101090789,1040,5343,7269,31,7,2018,18,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39073",322278,267,99011,4.14313472639153,3419,3025,140061,28,1,2019,16,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39074",50418,52,21063,3.95124371858143,8417,1160,11614,1,12,2018,19,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39075",1233277,656,3552,3.68887945411394,5840,3801,57921,6,3,2013,12,50,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39082",630189,484,92051,4.20469261939097,2874,3777,176366,1,12,2016,14,24,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39083",1322459,713,19450,4.62497281328427,7699,1141,87682,9,1,2018,13,47,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39088",1427945,764,18358,3.09104245335832,6711,5386,201030,16,10,2018,17,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39091",913614,532,701573,5.0998664278242,1196,2891,76896,16,3,2015,0,53,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39094",220902,178,17432,3.04452243772342,9104,1184,141507,16,3,2018,17,13,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39096",662133,495,38421,4.18965474202643,676,2226,81613,11,5,2015,12,38,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39097",1419325,760,19748,3.55534806148941,9163,2125,142334,26,12,2018,18,9,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39098",449413,334,107218,3.29583686600433,818,1074,1729,16,8,2018,16,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"39105",2831,388,364615,3.36729582998647,5425,4221,71038,27,3,2018,18,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39106",493658,362,58644,5.07517381523383,997,3077,12429,30,8,2017,19,11,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39108",448356,333,77729,3.40119738166216,472,1103,82619,26,12,2015,22,38,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39109",1362954,724,6085269,5.44241771052179,9084,3212,206858,6,10,2017,18,10,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39110",684155,501,39399,4.26267987704132,9144,1139,36437,14,12,2017,20,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39111",616704,460,567200,4.89034912822175,8734,42,31088,4,12,2016,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"39114",1314593,698,40185,4.4188406077966,8390,5038,69665,9,4,2012,18,35,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39119",383915,311,63138,3.68887945411394,2051,3656,58988,27,10,2017,3,59,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39121",51552,822,233310,3.25809653802148,5710,2953,6753,15,8,2017,18,38,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39123",1432728,765,101647,3.61091791264422,2254,4200,76211,15,8,2014,10,18,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39127",383974,311,381902,4.96284463025991,1097,1652,58988,4,8,2016,18,59,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39130",294902,247,39194,4.84418708645859,555,2237,52808,17,4,2014,22,18,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39134",809290,521,29994,3.55534806148941,3839,2997,42551,22,3,2013,14,58,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39145",236973,183,62641,3.3322045101752,382,1029,66249,17,6,2018,21,43,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39147",1262708,16,610307,6.32256523992728,1035,4706,57675,2,2,2017,8,13,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39150",413759,321,131775,3.52636052461616,4499,3794,119563,20,10,2018,7,28,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39154",220949,178,224780,4.74493212836325,1124,1822,141507,31,7,2017,16,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39160",1032266,574,24673,3.17805383034795,7589,5674,64073,15,10,2014,8,19,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39161",452452,339,18992,5.00394630594546,9073,2160,106971,23,10,2018,16,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39163",494034,365,22234,6.24804287450843,215,3661,6970,6,8,2017,16,56,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39168",1466211,784,167566,4.78749174278205,4694,540,53681,13,9,2016,17,21,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39179",254353,188,4879,5.87493073085203,4861,3030,12338,3,3,2016,18,7,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39184",1321918,713,3206,3.8286413964891,1199,4210,87682,21,10,2018,17,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39185",175027,171,26903,4.00733318523247,306,2182,143743,1,6,2018,8,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39188",458251,653,117990,6.30444880242198,627,4261,1440,25,5,2018,7,24,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39192",1197054,645,4263,4.89783979995091,2567,5697,67797,20,1,2016,20,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39193",1143979,639,62897,5.31811999384422,3235,4726,143726,6,3,2017,15,26,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39196",1518591,314,375849,5.41610040220442,1067,1969,143150,11,3,2016,10,29,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39204",233006,179,22139,3.58351893845611,920,3077,30037,21,9,2018,18,12,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39210",117924,207,2044,5.4249500174814,3657,2184,6283,10,10,2018,1,51,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39212",327290,271,66415,3.40119738166216,499,2968,147595,27,5,2015,1,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39219",1403765,747,91865,3.71357206670431,6758,4678,127475,20,7,2012,9,4,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39220",294814,247,92007,4.40671924726425,2871,4209,52808,18,11,2015,18,14,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39221",322320,267,592587,4.44265125649032,1161,711,140061,23,9,2017,5,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39222",384013,311,238964,5.07517381523383,7507,482,58988,12,5,2016,19,6,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39226",1021377,571,85669,3.85014760171006,1516,3677,24036,8,11,2018,17,30,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39229",1321811,713,8457,3.13549421592915,4846,4720,87682,8,1,2019,15,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39232",406093,315,598008,5.55682806169954,1193,2617,204998,12,4,2016,20,16,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39234",1519919,589,91544,3.91202300542815,1758,3659,191199,7,3,2017,21,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39235",1114698,623,9848,3.8286413964891,2626,4255,142456,22,4,2016,14,57,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39236",221036,178,63272,4.00733318523247,2988,5107,141507,29,7,2016,14,53,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39241",111234,105,89880,4.36944785246702,1461,3719,113060,18,11,2014,15,23,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39243",406077,315,414965,3.25809653802148,7489,568,204998,2,12,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39251",81710,64,6441020,6.52502965784346,1138,2128,174650,5,2,2016,16,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39252",1086590,607,21444,4.61512051684126,99,2242,50720,27,8,2018,19,30,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39255",221314,178,17274,3.63758615972639,3756,4986,141507,14,1,2014,15,19,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39256",92396,78,30637,3.29583686600433,199,1168,157004,29,8,2017,11,30,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39260",403372,312,20697,3.55534806148941,4972,3709,18055,20,12,2018,23,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39268",1139062,632,99291,4.62497281328427,2049,3103,61261,24,9,2016,8,29,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39269",682927,500,119156,3.87120101090789,3413,5054,49169,26,3,2018,12,15,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39274",294898,247,45651,4.31748811353631,588,2158,52808,25,4,2014,13,26,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39281",283520,227,37194,4.38202663467388,1339,2977,167902,23,12,2013,11,59,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39286",152745,160,5526,3.36729582998647,2348,4239,1125,27,11,2018,2,14,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39287",1360996,722,64114,3.91202300542815,833,3027,192373,27,3,2017,6,11,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39288",684199,501,11310,3.58351893845611,4916,5087,36437,14,5,2015,23,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39292",691718,505,52417,3.71357206670431,585,2085,70837,21,11,2014,16,4,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39300",1074493,594,2215842,6.22653666928747,3816,3622,94046,29,10,2013,16,26,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39303",92628,78,400543,5.20948615284142,8593,1425,157004,11,8,2014,15,58,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39305",1322439,713,7479,5.29330482472449,4836,1140,87682,19,1,2018,14,18,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39306",1428211,764,14963,3.76120011569356,3715,5697,201030,5,6,2013,20,48,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39308",220840,178,103575,4.57471097850338,6263,126,141507,25,7,2018,18,29,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39309",1400240,741,108266,4.24849524204936,4465,5433,66088,8,2,2016,18,17,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39311",294918,247,22744,4.74493212836325,7745,1024,52808,17,6,2013,9,45,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39312",1361029,722,56267,3.63758615972639,241,4325,192373,22,2,2016,13,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39313",1432808,765,85074,5.42934562895444,710,2178,76211,3,4,2013,17,56,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39314",380671,305,95714,3.89182029811063,2710,5332,63825,1,2,2017,19,34,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39317",245902,209,29385,4.07753744390572,5829,1057,13146,13,2,2017,14,27,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39321",381970,293,12193,3.95124371858143,3689,2228,121113,24,9,2012,21,49,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39325",1380683,735,165993,5.01063529409626,2074,2264,83052,15,4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39330",499472,376,188586,4.31748811353631,2857,142,23501,29,5,2013,15,2,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39332",1360061,720,2459402,5.80513496891649,4901,5120,181298,25,7,2015,20,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39343",1272158,680,21282,4.24849524204936,177,1166,5365,12,5,2018,19,44,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39346",327140,271,233119,5.23110861685459,8687,1246,147595,21,10,2015,12,36,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39350",509834,387,39235,5.69035945432406,211,3799,15046,1,8,2018,19,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39356",220966,178,65110,4.59511985013459,2249,4295,141507,1,6,2017,16,57,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39357",1059554,579,81064,4.44265125649032,3443,5022,26848,17,1,2018,17,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39359",483518,355,64817,4.67282883446191,1599,3676,23883,29,11,2017,20,9,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39365",1280138,688,54132,4.20469261939097,9125,1211,17558,20,10,2013,0,11,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39371",561706,431,615301,3.91202300542815,1066,3047,10941,1,10,2018,9,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39374",1321949,713,15325,3.29583686600433,7616,1100,87682,4,10,2018,11,54,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39375",1139914,296,2814944,3.87120101090789,9078,2307,16641,19,7,2016,16,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"39377",221269,178,24731,4.12713438504509,7616,2158,141507,17,6,2014,21,18,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39386",1029413,56,8333,3.29583686600433,2446,3032,28069,26,12,2011,13,15,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39387",539726,414,8447,3.40119738166216,2463,3105,165268,13,12,2015,14,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39393",1229433,649,43432,5.26269018890489,466,2162,154824,3,6,2013,14,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39397",1363613,725,17178,5.26269018890489,7543,2185,8456,10,11,2017,20,20,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39398",322359,267,282620,4.12713438504509,6250,5353,140061,22,12,2016,22,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39402",1519943,589,2268722,5.87211778947542,4880,4383,191199,6,9,2016,16,55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39403",284949,230,67170,6.25958146406492,2818,4623,40202,5,6,2017,15,13,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39410",294742,247,101926,4.75359019110636,3349,4289,52808,6,7,2016,11,4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39412",679319,498,26780,4.02535169073515,152,2970,2353,8,2,2019,19,36,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39415",540027,414,8381,3.68887945411394,3770,1035,165268,4,4,2012,20,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39427",1270112,677,5137,3.04452243772342,2557,3726,25108,4,8,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39436",260350,201,1398521,3.93182563272433,3845,206,43844,24,5,2017,19,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39437",518130,395,127190,3.40119738166216,2208,3735,126170,23,3,2018,17,6,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39449",958547,551,995173,4.68213122712422,2485,1250,63881,20,2,2016,17,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"39450",1314589,698,61698,4.71849887129509,211,1099,69665,3,4,2013,15,6,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39454",312916,257,6792,4.06044301054642,6871,2139,4920,13,2,2019,18,29,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39458",164837,161,358850,4.96284463025991,6565,346,62055,16,1,2015,16,8,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39459",1085338,605,38179,3.25809653802148,656,2264,10144,30,10,2018,17,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39465",1542708,837,657477,4.55387689160054,1099,4221,180045,3,4,2017,18,3,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39466",137454,131,737561,6.12029741895095,2426,4499,109236,1,7,2015,16,4,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39468",1452831,766,534559,5.52545293913178,6453,3042,40015,25,8,2015,21,48,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39472",1322786,713,34232,3.3322045101752,340,2162,87682,13,6,2017,9,6,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39473",445167,40,413747,4.66343909411207,8985,3099,198880,14,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"39474",448349,333,244368,3.85014760171006,3176,2971,82619,25,2,2016,23,59,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39478",308549,252,204523,4.81218435537242,7326,258,192024,28,9,2018,17,28,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
